id,question_x,flat_top_15_ids,flat_top_10_ids,flat_top_5_ids,expanded_count,generated_ans,q_type,retrieval_s,generation_s,subject,grade,chapter,chapter_title,question_y,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any,rouge_l,bert_score,concept_cov
q_0571,What is stratification? Explain in the context of Ecosystem.,"['biology_text_457_5768efae14', 'biology_summary_465_ddb6cefca9', 'biology_text_456_72bc7ff189', 'biology_text_457_5eef1e7378', 'biology_summary_465_e98a587ad8', 'biology_text_456_52d96ec933', 'biology_text_460_8f26290e01', 'biology_text_457_7fb77e346b', 'biology_summary_465_eb19fdc7d2', 'biology_text_464_1021ae5381', 'biology_text_459_e6087cd443', 'biology_text_458_1e6d73275f', 'biology_text_457_fe5fce01ba', 'biology_text_461_4dc9d80409', 'biology_text_464_b0f3e6430d']","['biology_text_457_5768efae14', 'biology_summary_465_ddb6cefca9', 'biology_text_456_72bc7ff189', 'biology_text_457_5eef1e7378', 'biology_summary_465_e98a587ad8', 'biology_text_456_52d96ec933', 'biology_text_460_8f26290e01', 'biology_text_457_7fb77e346b', 'biology_summary_465_eb19fdc7d2', 'biology_text_464_1021ae5381']","['biology_text_457_5768efae14', 'biology_summary_465_ddb6cefca9', 'biology_text_456_72bc7ff189', 'biology_text_457_5eef1e7378', 'biology_summary_465_e98a587ad8']",15,"Stratification refers to the vertical distribution of different species occupying distinct levels within an ecosystem. In the context of an ecosystem, stratification involves the arrangement of various biological communities based on their ecological niches, such as the presence of dominant tree species at the uppermost level, followed by shrubs, herbaceous plants, and finally ground-dwelling animals. This hierarchical organization helps in optimizing resource use and minimizing competition among species.",definition,0.22555232048034668,3.1559157371520996,biology,12,12,Ecosystem,What is stratification? Explain in the context of Ecosystem.,definition,basic,"['stratification', 'Ecosystem']",biology_text_457_5768efae14,['biology_text_457_5768efae14'],Interaction of biotic and abiotic components result in a physical structure that is characteristic for each type of ecosystem. Identification and enumeration of plant and animal species of an ecosystem gives its species composition. Vertical distribution of different species occupying different leve,generated_from_key_terms,True,True,True,True,1.0,0.16216216216216214,0.8620116710662842,1.0
q_0244,"Area of the region bounded by the curve y² = 4x, y-axis and the line y = 3 is
option (A) 2: [ ]
option (B) 9/4: [ ]
option (C) 9/3: [ ]
option (D) 9/2: [ ]
Miscellaneous Examples
Example 3 Find the area of the region bounded by the line y = 3x + 2, the x-axis and
the ordinates x = -1 and x = 1.
Solution As shown in the Fig 8.9, the line
y = 3x + 2 meets x-axis at x = $-\frac{2}{3}$ and its graph
lies below x-axis for $x \in (-1, -\frac{2}{3})$ and above
x-axis for $x \in (-\frac{2}{3}, 1)$.
The ","['maths_exercises_570_c1caa85a41', 'maths_summary_572_158aa911e4', 'maths_figure_568_51ff02eb94', 'maths_figure_571_857deee6c5', 'maths_figure_571_45e2992a02', 'maths_figure_570_d0f01747c5', 'maths_figure_566_6efda336f3', 'maths_figure_567_3d9540097b', 'maths_text_567_cd5e9b962f', 'maths_text_567_a1f844ce5b', 'maths_text_569_8e11d84932', 'maths_exercises_570_549f8f356c', 'maths_text_566_42488adcb7', 'maths_text_566_68324fb68f', 'maths_text_569_b79454bd19']","['maths_exercises_570_c1caa85a41', 'maths_summary_572_158aa911e4', 'maths_figure_568_51ff02eb94', 'maths_figure_571_857deee6c5', 'maths_figure_571_45e2992a02', 'maths_figure_570_d0f01747c5', 'maths_figure_566_6efda336f3', 'maths_figure_567_3d9540097b', 'maths_text_567_cd5e9b962f', 'maths_text_567_a1f844ce5b']","['maths_exercises_570_c1caa85a41', 'maths_summary_572_158aa911e4', 'maths_figure_568_51ff02eb94', 'maths_figure_571_857deee6c5', 'maths_figure_571_45e2992a02']",15,"To find the area of the region bounded by the curve \( y^2 = 4x \), the y-axis, and the lines \( y = 3 \) and \( y = 0 \):

1. **Identify the bounds**: The curve \( y^2 = 4x \) can be rewritten as \( x = \frac{y^2}{4} \). The line \( y = 3 \) intersects the curve when \( 3^2 = 4x \), giving \( x = \frac{9}{4} \). Thus, we need to integrate from \( y = 0 \) to \( y = 3 \).

2. **Set up the integral**:
   - For \( y \) ranging from 0 to 3, the corresponding \( x \)-values range from 0 to \( \frac{y^2}{4} \).
   - Therefore, the area \( A \) is given by the integral:
     \[
     A = \int_{0}^{3} \left( \frac{y^2}{4} \right) dy
     \]

3. **Evaluate the integral**:
   - Compute the antiderivative of \( \frac{y^2}{4} \):
     \[
     \int \frac{y^2}{4} dy = \frac{y^3}{12}
     \]
   - Apply the limits of integration:
     \[
     A = \left[ \frac{y^3}{12} \right]_0^3 = \frac{3^3}{12} - \frac{0^3}{1",conceptual,0.34366488456726074,12.590001344680786,maths,12,8,Application of Integrals,"Area of the region bounded by the curve y² = 4x, y-axis and the line y = 3 is
option (A) 2: [ ]
option (B) 9/4: [ ]
option (C) 9/3: [ ]
option (D) 9/2: [ ]
Miscellaneous Examples
Example 3 Find the area of the region bounded by the line y = 3x + 2, the x-axis and
the ordinates x = -1 and x = 1.
Solution As shown in the Fig 8.9, the line
y = 3x + 2 meets x-axis at x = $-\frac{2}{3}$ and its graph
lies below x-axis for $x \in (-1, -\frac{2}{3})$ and above
x-axis for $x \in (-\frac{2}{3}, 1)$.
The ",conceptual,intermediate,['Application of Integrals'],maths_exercises_570_549f8f356c,"['maths_exercises_570_549f8f356c', 'maths_exercises_570_c1caa85a41', 'maths_exercises_570_7c9466e190']","In the previous chapter, we have studied to find the
area bounded by the curve y = f (x), the ordinates x = a,
x = b and x-axis, while calculating definite integral as the
limit of a sum. Here, in this chapter, we shall study a specific
application of integrals to find the area under simple curves,
",ncert_exercise,False,True,False,True,1.0,0.16822429906542058,0.7924050688743591,0.0
q_0338,Draw a labelled diagram of female reproductive system.,"['biology_figure_280_38b88f9336', 'biology_figure_280_48441e3960', 'biology_figure_281_03c0c7816c', 'biology_exercises_291_8cf90314a0', 'biology_figure_278_047bbc058c', 'biology_figure_82_09cb955e78', 'biology_text_279_200e5a1416', 'biology_figure_292_24f4e3278c', 'biology_figure_286_7a3e199324', 'biology_summary_290_d8f15a25df', 'biology_figure_287_7876e7038c', 'biology_figure_265_aaebd90570', 'biology_text_279_074666cb63', 'biology_figure_284_3dc711044a', 'biology_figure_296_5bab7dfc4c']","['biology_figure_280_38b88f9336', 'biology_figure_280_48441e3960', 'biology_figure_281_03c0c7816c', 'biology_exercises_291_8cf90314a0', 'biology_figure_278_047bbc058c', 'biology_figure_82_09cb955e78', 'biology_text_279_200e5a1416', 'biology_figure_292_24f4e3278c', 'biology_figure_286_7a3e199324', 'biology_summary_290_d8f15a25df']","['biology_figure_280_38b88f9336', 'biology_figure_280_48441e3960', 'biology_figure_281_03c0c7816c', 'biology_exercises_291_8cf90314a0', 'biology_figure_278_047bbc058c']",15,"To draw a labelled diagram of the female reproductive system based on the given sources:

### Female Reproductive System Diagram

#### Components:
1. **Ovaries**
   - Located in the abdominal cavity, one on each side of the uterus.
   
2. **Uterus**
   - Central organ, surrounded by fallopian tubes, cervix, and vagina.
   
3. **Fallopian Tubes**
   - Connect the ovaries to the uterus; they can be seen as cut and tied in the diagram.
   
4. **Cervix**
   - Connects the uterus to the vagina.
   
5. **Vagina**
   - Opens externally at the vulva.
   
6. **External Genitalia**
   - Includes labia minora, labia majora, clitoris, urethral opening, and vaginal opening.

#### Detailed Labeling:
- **Ovaries**: Each labeled with their respective name.
- **Uterus**: Central, with fallopian tubes extending outward.
- **Fallopian Tubes**: Cut and tied, labeled with arrows pointing towards the ovaries.
- **Cervix**: Connecting the uterus to the vagina.
- **Vagina**: Opening externally at the vulva.
- **External Genitalia**: Labia minora, labia majora, clitoris, urethral opening, and vaginal opening.

This diagram illustrates the complex interconnections within the female reproductive system, highlighting key structures that facilitate ovulation, fertilization, and childbirth.",conceptual,0.2373485565185547,11.253246784210205,biology,12,2,Human Reproduction,Draw a labelled diagram of female reproductive system.,conceptual,intermediate,['Human Reproduction'],biology_exercises_290_3723ca251b,"['biology_exercises_290_3723ca251b', 'biology_exercises_290_5983b66963', 'biology_exercises_291_8cf90314a0']","## 2.1 THE MALE REPRODUCTIVE SYSTEM

The male reproductive system is located in the pelvis region (Figure 2.1a). It includes a pair of **testes** alongwith **accessory ducts**, **glands** and the **external genitalia**.",ncert_exercise,False,True,False,True,0.25,0.15000000000000002,0.8210083842277527,0.0
q_0066,"The work function of caesium metal is 2.14 eV. When light of frequency 6 × 10^14 Hz is incident on the metal surface, photoemission of electrons occurs. What is the
(a) maximum kinetic energy of the emitted electrons,
(b) Stopping potential, and
(c) maximum speed of the emitted photoelectrons?","['physics_exercises_559_a08d635574', 'physics_table_554_9f758e6243', 'physics_summary_557_d91031c10a_p0', 'physics_text_552_6d2574c4bb', 'physics_text_545_ca372f9434', 'physics_text_546_2b9012408f', 'physics_text_546_5250660ad0', 'physics_points_to_ponder_558_6db435970e', 'physics_text_545_6ad9b03404', 'physics_figure_549_bb5c96a22a', 'physics_text_549_e1979e2dfc', 'physics_text_547_a61a170d1e', 'physics_text_550_8b18069f29', 'physics_text_550_8f742d83fd', 'physics_text_551_888374beec']","['physics_exercises_559_a08d635574', 'physics_table_554_9f758e6243', 'physics_summary_557_d91031c10a_p0', 'physics_text_552_6d2574c4bb', 'physics_text_545_ca372f9434', 'physics_text_546_2b9012408f', 'physics_text_546_5250660ad0', 'physics_points_to_ponder_558_6db435970e', 'physics_text_545_6ad9b03404', 'physics_figure_549_bb5c96a22a']","['physics_exercises_559_a08d635574', 'physics_table_554_9f758e6243', 'physics_summary_557_d91031c10a_p0', 'physics_text_552_6d2574c4bb', 'physics_text_545_ca372f9434']",16,"Given data:
- Work function of Caesium metal, \( \phi_0 = 2.14 \, \text{eV} \)
- Frequency of incident light, \( f = 6 \times 10^{14} \, \text{Hz} \)

### Part (a): Maximum Kinetic Energy of Emitted Electrons

Using Einstein's photoelectric equation:

\[ K_{max} = h f - \phi_0 \]

Where:
- \( h \) is Planck's constant (\( 6.626 \times 10^{-34} \, \text{Js} \))
- \( f \) is the frequency of the incident light (\( 6 \times 10^{14} \, \text{Hz} \))

Substitute the values:

\[ K_{max} = (6.626 \times 10^{-34} \, \text{Js}) \times (6 \times 10^{14} \, \text{Hz}) - 2.14 \, \text{eV} \]

Convert \( \phi_0 \) to joules:

\[ \phi_0 = 2.14 \, \text{eV} \times 1.602 \times 10^{-19} \, \text{J/eV} \]
\[ \phi_0 = 3.43 \times 10^{-19} \, \text{J} \]

Now calculate \( K_{max} \):

\[ K_{max} = (6.626 \times 10^{-34} \, \text{Js}) \times (6 \times 10^{14} \, \text{Hz}) - 3.43 \times 10^{-19} \, \text{J} \]
\[ K_{max} = 3.975",numerical,0.32402968406677246,15.089352369308472,physics,12,11,Dual Nature of Radiation and Matter,"The work function of caesium metal is 2.14 eV. When light of frequency 6 × 10^14 Hz is incident on the metal surface, photoemission of electrons occurs. What is the
(a) maximum kinetic energy of the emitted electrons,
(b) Stopping potential, and
(c) maximum speed of the emitted photoelectrons?",numerical,basic,['Dual Nature of Radiation and Matter'],physics_exercises_558_854393384b,"['physics_exercises_558_854393384b', 'physics_exercises_559_1ad3983196', 'physics_exercises_559_a08d635574']","Around the same time, in 1887, it was found that certain metals, when irradiated by ultraviolet light, emitted negatively charged particles having small speeds. Also, certain metals when heated to a high temperature were found to emit negatively charged particles. The value of _e_/_m_ of these parti",ncert_exercise,False,True,False,True,1.0,0.05970149253731343,0.7608171105384827,0.0
q_0065,"Find the
(a) maximum frequency, and
(b) minimum wavelength of X-rays produced by 30 kV electrons.
Dual Nature of Radiation
and Matter","['physics_exercises_558_854393384b', 'physics_table_554_9f758e6243', 'physics_exercises_559_a08d635574', 'physics_text_556_f11f678c17', 'physics_text_551_d44914fe0a', 'physics_text_552_6d2574c4bb', 'physics_text_550_8b18069f29', 'physics_text_547_8fc25e9250', 'physics_text_549_2879143bd2', 'physics_summary_557_d91031c10a_p0', 'physics_figure_549_bb5c96a22a', 'physics_text_551_c6fd962460', 'physics_text_548_8b53d3b649', 'physics_text_550_8f742d83fd', 'physics_text_555_e71c5cbd65']","['physics_exercises_558_854393384b', 'physics_table_554_9f758e6243', 'physics_exercises_559_a08d635574', 'physics_text_556_f11f678c17', 'physics_text_551_d44914fe0a', 'physics_text_552_6d2574c4bb', 'physics_text_550_8b18069f29', 'physics_text_547_8fc25e9250', 'physics_text_549_2879143bd2', 'physics_summary_557_d91031c10a_p0']","['physics_exercises_558_854393384b', 'physics_table_554_9f758e6243', 'physics_exercises_559_a08d635574', 'physics_text_556_f11f678c17', 'physics_text_551_d44914fe0a']",16,"To find the maximum frequency and minimum wavelength of X-rays produced by 30 kV electrons, we need to use the principles outlined in the sources you've provided.

### Given Data:
- Voltage \( V = 30 \text{kV} = 30 \times 10^3 \text{V} \)
- Charge of an electron \( q = 1.6 \times 10^{-19} \text{C} \)

### Step 1: Calculate the Kinetic Energy of the Electrons
The kinetic energy (\( E_k \)) gained by the electron when accelerated through a potential difference \( V \) is given by:

\[ E_k = qV \]

Substituting the given values:

\[ E_k = (1.6 \times 10^{-19} \text{C})(30 \times 10^3 \text{V}) \]
\[ E_k = 4.8 \times 10^{-16} \text{J} \]

### Step 2: Relate Kinetic Energy to Maximum Frequency
The maximum frequency (\( f_{max} \)) of the X-ray can be found using the relationship between the energy of a photon and its frequency:

\[ E = hf \]

where \( h \) is Planck’s constant (\( 6.626 \times 10^{-34} \text{Js} \)). Solving for \( f \):

\[ f_{max} = \frac{E}{h} \]

Substitute the values:

\[ f_{max} = \frac{4.8 \times 10^{-16} \text{J}}{6.626 \times 10^{-34} \text{Js}} \]
\[ f_{max} \approx 7.28 \times 10^{17} \text{Hz} \]

### Step 3: Relate Kinetic Energy to Minimum Wavelength
The",numerical,0.2563788890838623,15.051100969314575,physics,12,11,Dual Nature of Radiation and Matter,"Find the
(a) maximum frequency, and
(b) minimum wavelength of X-rays produced by 30 kV electrons.
Dual Nature of Radiation
and Matter",numerical,intermediate,['Dual Nature of Radiation and Matter'],physics_exercises_558_854393384b,"['physics_exercises_558_854393384b', 'physics_exercises_559_1ad3983196', 'physics_exercises_559_a08d635574']","Around the same time, in 1887, it was found that certain metals, when irradiated by ultraviolet light, emitted negatively charged particles having small speeds. Also, certain metals when heated to a high temperature were found to emit negatively charged particles. The value of _e_/_m_ of these parti",ncert_exercise,True,True,True,True,1.0,0.07058823529411765,0.7743737697601318,0.0
q_0273,What is the basis of classification of algae?,"['biology_exercises_34_793c58756e', 'biology_summary_33_616229a10b', 'biology_text_22_34d5171fd3', 'biology_text_22_024d38160f', 'biology_text_23_96a85b6e94', 'biology_text_23_954ffa2215', 'biology_text_25_ef2eb6d67e', 'biology_text_22_6cc7f4533c', 'biology_text_23_a51a22c182', 'biology_exercises_35_b773992399', 'biology_text_23_4457f3d7cc', 'biology_figure_24_c82929cd01', 'biology_text_26_5fa9dcc40b', 'biology_text_25_9ec0257f0b', 'biology_text_25_07659631e7']","['biology_exercises_34_793c58756e', 'biology_summary_33_616229a10b', 'biology_text_22_34d5171fd3', 'biology_text_22_024d38160f', 'biology_text_23_96a85b6e94', 'biology_text_23_954ffa2215', 'biology_text_25_ef2eb6d67e', 'biology_text_22_6cc7f4533c', 'biology_text_23_a51a22c182', 'biology_exercises_35_b773992399']","['biology_exercises_34_793c58756e', 'biology_summary_33_616229a10b', 'biology_text_22_34d5171fd3', 'biology_text_22_024d38160f', 'biology_text_23_96a85b6e94']",15,"The basis of classification of algae is primarily based on their ability to perform photosynthesis, which allows them to convert light energy into chemical energy. This characteristic distinguishes algae from non-photosynthetic organisms. Additionally, algae exhibit a wide range of morphological and physiological adaptations that allow them to thrive in diverse environments, including freshwater, saltwater, and terrestrial habitats. Their classification is thus grounded in their fundamental biological function and ecological role within the plant kingdom.",definition,0.2178821563720703,3.316617727279663,biology,11,3,Plant Kingdom,What is the basis of classification of algae?,definition,basic,['Plant Kingdom'],biology_exercises_34_793c58756e,"['biology_exercises_34_793c58756e', 'biology_exercises_35_b773992399', 'biology_exercises_35_1c592e9a2f']","We must stress here that our understanding of the plant kingdom
has changed over time. Fungi, and members of the Monera and Protista
having cell walls have now been excluded from Plantae though earlier
classifications placed them in the same kingdom. So, the cyanobacteria
that are also referred to a",ncert_exercise,True,True,True,True,1.0,0.11200000000000002,0.8294754028320312,1.0
q_0036,"A spherical conductor of radius 12 cm has a charge of 1.6 × 10⁻⁷ C distributed uniformly on its surface. What is the electric field
(a) inside the sphere
(b) just outside the sphere
(c) at a point 18 cm from the centre of the sphere?","['physics_exercises_355_7175d65ad5', 'physics_text_328_5e941174ee', 'physics_exercises_320_78166914ad', 'physics_exercises_319_71ffb7df64', 'physics_figure_339_bb427ff371', 'physics_text_339_ae40115a80', 'physics_summary_353_8f93c7dd0e', 'physics_text_347_72019e3f38', 'physics_figure_341_4a30f02932', 'physics_text_328_f9b2c209ce', 'physics_exercises_318_4b327bd9cd', 'physics_figure_340_1b00b0751f', 'physics_text_336_d99e17ea86', 'physics_figure_340_853dd1bc52', 'physics_text_338_d3f455660a']","['physics_exercises_355_7175d65ad5', 'physics_text_328_5e941174ee', 'physics_exercises_320_78166914ad', 'physics_exercises_319_71ffb7df64', 'physics_figure_339_bb427ff371', 'physics_text_339_ae40115a80', 'physics_summary_353_8f93c7dd0e', 'physics_text_347_72019e3f38', 'physics_figure_341_4a30f02932', 'physics_text_328_f9b2c209ce']","['physics_exercises_355_7175d65ad5', 'physics_text_328_5e941174ee', 'physics_exercises_320_78166914ad', 'physics_exercises_319_71ffb7df64', 'physics_figure_339_bb427ff371']",15,"To solve the problem of finding the electric field inside, just outside, and at a point 18 cm from the centre of a spherical conductor with a uniform charge distribution, we can use Gauss's Law. Let's go through the steps:

### Given Data:
- Radius \( R = 12 \text{ cm} = 0.12 \text{ m} \)
- Charge per unit area \( \sigma = \frac{Q_{shell}}{\pi R^2} \), where \( Q_{shell} \) is the charge enclosed within the Gaussian surface of radius \( r \).
- For a spherical conductor, the charge is uniformly distributed over the surface.

### Step 1: Electric Field Inside the Sphere (\( r < R \))
For a spherical conductor, the electric field inside the conductor is always zero because the charges rearrange themselves such that the electric field cancels out inside the conductor. Therefore,

\[ E(r < R) = 0 \]

### Step 2: Electric Field Just Outside the Sphere (\( r > R \))
When considering a Gaussian surface just outside the conductor, it encloses all the charge on the conductor. Since the charge is uniformly distributed over the surface, the electric field just outside the conductor is given by:

\[ E(r > R) = \frac{\sigma}{\epsilon_0} \]

Given that the surface charge density \( \sigma = \frac{Q_{shell}}{\pi R^2} \) and \( Q_{shell} = \frac{Q_{total}}{\pi R^2} \), we can express the electric field just outside the sphere as:

\[ E(r > R) = \frac{Q_{total}}{\pi R^2 \epsilon_0} \]

### Step 3: Electric Field at a Point 18 cm from the Centre of the Sphere (\( r = 18 \text{ cm} = 0.18 \text{ m} \))
Since the conductor is a perfect conductor, any external",numerical,0.2991061210632324,15.082725763320923,physics,12,2,Electrostatic Potential and Capacitance,"A spherical conductor of radius 12 cm has a charge of 1.6 × 10⁻⁷ C distributed uniformly on its surface. What is the electric field
(a) inside the sphere
(b) just outside the sphere
(c) at a point 18 cm from the centre of the sphere?",numerical,basic,['Electrostatic Potential and Capacitance'],physics_exercises_355_7175d65ad5,"['physics_exercises_355_7175d65ad5', 'physics_exercises_356_1fd7c4a593']","Consider an electrostatic field **E** due to some charge configuration.
First, for simplicity, consider the field **E** due to a charge *Q* placed at the
origin. Now, imagine that we bring a test charge *q* from a point R to a
point P against the repulsive force on it due to the charge *Q*. With ref",ncert_exercise,True,True,True,True,1.0,0.10725552050473186,0.7885097861289978,0.0
q_0249,"Represent graphically a displacement of 40 km, 30° east of north.","['maths_exercises_616_8f69ae1674', 'maths_text_615_6bdd3c7096', 'maths_exercises_646_0ec8d43311', 'physics_text_33_929270b968', 'maths_figure_202_abbf714e87', 'maths_text_46_4864b56b0e', 'maths_exercises_617_9dbea64abc', 'maths_figure_202_4a8de86c96', 'maths_figure_618_0c13695138', 'maths_exercises_620_43ed0e5143', 'maths_text_187_eebed773cf', 'maths_figure_634_ea3755b9d6', 'maths_exercises_618_07e289a1a7', 'maths_exercises_619_dfdafaabf1', 'maths_figure_621_9d15f06dc6']","['maths_exercises_616_8f69ae1674', 'maths_text_615_6bdd3c7096', 'maths_exercises_646_0ec8d43311', 'physics_text_33_929270b968', 'maths_figure_202_abbf714e87', 'maths_text_46_4864b56b0e', 'maths_exercises_617_9dbea64abc', 'maths_figure_202_4a8de86c96', 'maths_figure_618_0c13695138', 'maths_exercises_620_43ed0e5143']","['maths_exercises_616_8f69ae1674', 'maths_text_615_6bdd3c7096', 'maths_exercises_646_0ec8d43311', 'physics_text_33_929270b968', 'maths_figure_202_abbf714e87']",15,"To represent graphically a displacement of 40 km, 30° east of north:

1. Draw a horizontal axis (Ox) representing the east-west direction.
2. At the end of Ox, draw a vertical axis (Oy) representing the north-south direction.
3. Measure 40 km along the Ox axis from the origin.
4. From this point, measure 30° counterclockwise from the Ox axis along the Oy axis to indicate the direction of the displacement.
5. Mark the endpoint of this line as point P.

The resulting graphical representation would depict a vector starting from the origin pointing northeast, with a length corresponding to 40 km and an angle of 30° measured from the eastward direction.",conceptual,0.2749595642089844,5.828533887863159,maths,12,10,Vector Algebra,"Represent graphically a displacement of 40 km, 30° east of north.",conceptual,intermediate,['Vector Algebra'],maths_exercises_616_8f69ae1674,"['maths_exercises_616_8f69ae1674', 'maths_exercises_617_9dbea64abc', 'maths_exercises_617_66f3fcb3c7']","In this chapter, we will study some of the basic concepts about vectors, various operations on vectors, and their algebraic and geometric properties. These two type of properties, when considered together give a full realisation to the concept of vectors, and lead to their vital applicability in var",ncert_exercise,True,True,True,True,1.0,0.11180124223602483,0.804313600063324,0.0
q_0375,"Secondary producers are
(a) Herbivores
(b) Producers
(c) Carnivores
(d) None of the above","['biology_exercises_466_d0999ba9a8', 'biology_text_460_cc452366ac', 'biology_text_461_4dc9d80409', 'biology_text_460_8a9b403806', 'biology_figure_461_37e168c96a', 'biology_text_462_150158ba67', 'biology_text_464_1021ae5381', 'biology_figure_462_75ce2815e5', 'biology_text_460_edf6ebda04', 'biology_figure_460_a8917c1e86', 'biology_text_458_47720f4883', 'biology_figure_463_ab0e1e5ae3', 'biology_summary_465_eb19fdc7d2', 'biology_text_463_5199ba20da', 'biology_text_153_df96fbed6a']","['biology_exercises_466_d0999ba9a8', 'biology_text_460_cc452366ac', 'biology_text_461_4dc9d80409', 'biology_text_460_8a9b403806', 'biology_figure_461_37e168c96a', 'biology_text_462_150158ba67', 'biology_text_464_1021ae5381', 'biology_figure_462_75ce2815e5', 'biology_text_460_edf6ebda04', 'biology_figure_460_a8917c1e86']","['biology_exercises_466_d0999ba9a8', 'biology_text_460_cc452366ac', 'biology_text_461_4dc9d80409', 'biology_text_460_8a9b403806', 'biology_figure_461_37e168c96a']",15,The correct answer is (b) Producers. Secondary producers are defined as organisms that use energy obtained by consuming primary producers through photosynthesis or chemosynthesis. These organisms then serve as the base of the next trophic level in the food chain.,conceptual,0.24279332160949707,1.9291887283325195,biology,12,12,Ecosystem,"Secondary producers are
(a) Herbivores
(b) Producers
(c) Carnivores
(d) None of the above",conceptual,intermediate,['Ecosystem'],biology_exercises_465_d6dfc36589,"['biology_exercises_465_d6dfc36589', 'biology_exercises_466_5919079fa4', 'biology_exercises_466_d0999ba9a8']","We will first look at the structure of the ecosystem, in
order to appreciate the input (productivity), transfer of
energy (food chain/web, nutrient cycling) and the output
(degradation and energy loss). We will also look at the
relationships – cycles, chains, webs – that are created as
a result of t",ncert_exercise,False,True,False,True,1.0,0.15555555555555556,0.814332127571106,0.0
q_0044,A horizontal overhead power line carries a current of 90 A in east to west direction. What is the magnitude and direction of the magnetic field due to the current 1.5 m below the line?,"['physics_exercises_411_ec7773f7e6', 'physics_text_400_2229bde30e', 'physics_exercises_410_4192001059', 'physics_text_387_b5c03b0739', 'physics_text_393_d693f99d5d', 'physics_text_398_9812f107dd', 'physics_text_402_e2bba2b291', 'physics_summary_409_b373b6a51e', 'physics_text_399_6503601a6e', 'physics_text_392_ca7bad97ea', 'physics_exercises_452_8ad9628b55', 'physics_figure_391_5ad03413ea', 'physics_text_391_0c7573061f', 'physics_text_390_9650a30d7d', 'physics_text_391_00ca8183e5']","['physics_exercises_411_ec7773f7e6', 'physics_text_400_2229bde30e', 'physics_exercises_410_4192001059', 'physics_text_387_b5c03b0739', 'physics_text_393_d693f99d5d', 'physics_text_398_9812f107dd', 'physics_text_402_e2bba2b291', 'physics_summary_409_b373b6a51e', 'physics_text_399_6503601a6e', 'physics_text_392_ca7bad97ea']","['physics_exercises_411_ec7773f7e6', 'physics_text_400_2229bde30e', 'physics_exercises_410_4192001059', 'physics_text_387_b5c03b0739', 'physics_text_393_d693f99d5d']",15,"To determine the magnitude and direction of the magnetic field due to the current 1.5 meters below the overhead power line, we can use Ampère's Law. According to Ampère's Law, the magnetic field \( \vec{B} \) around a closed loop is proportional to the current enclosed within the loop.

Given:
- Current \( I = 90 \, \text{A} \)
- Distance \( r = 1.5 \, \text{m} \)

First, let's calculate the magnetic field \( B \) at a distance \( r \) from a long straight wire carrying a current \( I \):

\[ B = \frac{\mu_0 I}{2\pi r} \]

Where:
- \( \mu_0 \) is the permeability of free space (\( \mu_0 = 4\pi \times 10^{-7} \, \text{T}\cdot\text{m/A} \))
- \( I \) is the current
- \( r \) is the distance from the wire

Substituting the given values:

\[ B = \frac{(4\pi \times 10^{-7} \, \text{T}\cdot\text{m/A}) \times 90 \, \text{A}}{2\pi \times 1.5 \, \text{m}} \]
\[ B = \frac{360 \times 10^{-7} \, \text{T}\cdot\text{m}}{3\pi \, \text{m}} \]
\[ B = \frac{120 \times 10^{-7} \, \text{T}}{\pi} \]
\[ B \approx 3.82 \times 10^{-6} \, \text{T} \]

So, the magnitude of the magnetic field due to the current 1.5 meters below the line is approximately \( 3.82 \times 10^{-",numerical,0.2724471092224121,15.194021224975586,physics,12,4,Moving Charges and Magnetism,A horizontal overhead power line carries a current of 90 A in east to west direction. What is the magnitude and direction of the magnetic field due to the current 1.5 m below the line?,numerical,basic,['Moving Charges and Magnetism'],physics_exercises_410_4192001059,"['physics_exercises_410_4192001059', 'physics_exercises_411_3a7b3a1bcf', 'physics_exercises_411_ec7773f7e6']","James Maxwell who then realised that light was electromagnetic waves.
Radio waves were discovered by Hertz, and produced by J.C.Bose and
G. Marconi by the end of the 19th century. A remarkable scientific and
technological progress took place in the 20th century. This was due to
our increased underst",ncert_exercise,True,True,True,True,1.0,0.06106870229007634,0.744321346282959,0.0
