id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any,rouge_l,bert_score,concept_cov
q_0163,[],[],"To find the Cartesian products \(G \times H\) and \(H \times G\), we need to understand that these operations represent sets of ordered pairs where the first element comes from set \(G\) and the second element comes from set \(H\).

Given:
\(G = \{7, 8\}\)
\(H = \{5, 4, 2\}\)

### Finding \(G \times H\):
The elements of \(G\) are paired with each element of \(H\). So, we form all possible combinations:

\[G \times H = \{(7, 5), (7, 4), (7, 2), (8, 5), (8, 4), (8, 2)\}\]

### Finding \(H \times G\):
Similarly, the elements of \(H\) are paired with each element of \(G\):

\[H \times G = \{(5, 7), (5, 8), (4, 7), (4, 8), (2, 7), (2, 8)\}\]

So, the final answers are:

\[G \times H = \{(7, 5), (7, 4), (7, 2), (8, 5), (8, 4), (8, 2)\}\]
\[H \times G = \{(5, 7), (5, 8), (4, 7), (4, 8), (2, 7), (2, 8)\}\]",maths,11,2,Relations and Functions,"If G = {7, 8} and H = {5, 4, 2}, find G × H and H × G.",conceptual,intermediate,['Relations and Functions'],maths_exercises_26_43274a6101,"['maths_exercises_26_43274a6101', 'maths_exercises_27_6a407fbe7f', 'maths_exercises_27_868a63cc12']","where b, c and s represent a particular bag, coat and shirt, respectively.
How many pairs of coloured objects can be made from these two sets?
Proceeding in a very orderly manner, we can see that there will be 6
distinct pairs as given below:",ncert_exercise,False,False,False,False,0.0,0.0717948717948718,0.7767316102981567,0.0
q_0231,[],[],"(a) The function \( f(x) = x - 5 \) is a linear function, which is continuous everywhere on its domain. This means that there are no breaks or jumps in the graph of this function.

(b) For \( f(x) = \frac{1}{x - 5} \), where \( x \neq 5 \), we need to check if it's continuous at \( x = 5 \). As \( x \) approaches 5 from either side, \( f(x) \) becomes very large (positive or negative depending on whether \( x \) is slightly less than or greater than 5). Therefore, the limit as \( x \) approaches 5 does not exist because the value of the function grows without bound. Hence, \( f(x) \) is discontinuous at \( x = 5 \).

(c) For \( f(x) = \frac{x^2 - 25}{x + 5} \), where \( x \neq -5 \), we can simplify the expression:
\[ f(x) = \frac{(x - 5)(x + 5)}{x + 5} = x - 5 \]
for all \( x \neq -5 \). However, when \( x = -5 \), the original function has a hole rather than a jump or infinite discontinuity. Thus, \( f(x) \) is continuous for all real numbers except \( x = -5 \).

(d) The function \( f(x) = |x - 5| \) is defined piecewise:
\[ f(x) = 
\begin{cases}
x - 5 & \text{if } x",maths,12,5,Continuity and Differentiability,"Examine the following functions for continuity.
   (a) f(x) = x - 5
   (b) f(x) = 1/(x - 5), x ≠ 5
   (c) f(x) = (x² - 25)/(x + 5), x ≠ -5
   (d) f(x) = |x - 5|",conceptual,intermediate,['Continuity and Differentiability'],maths_exercises_428_1088e75a78,"['maths_exercises_428_1088e75a78', 'maths_exercises_428_e66d255642', 'maths_exercises_428_fa32f078b1']","5.2 Continuity

Sir Isaac Newton
(1642-1727)

We start the section with two informal examples to get a feel of continuity. Consider the function",ncert_exercise,False,False,False,False,0.0,0.07339449541284404,0.7708845138549805,0.0
q_0509,[],[],"Definition 1 in probability theory refers to the classical definition, which states that if there are n equally likely outcomes and k of these outcomes result in event A occurring, then the probability P(A) of event A happening is given by:

\[ P(A) = \frac{\text{Number of favorable outcomes}}{\text{Total number of possible outcomes}} = \frac{k}{n} \]

This definition assumes that all outcomes are mutually exclusive (i.e., no outcome can occur more than once), exhaustive (meaning every possible outcome must occur at least once), and equally likely. It's particularly useful when dealing with situations where each outcome has an equal chance of occurrence, such as tossing a fair coin or rolling a standard die.",maths,12,13,Probability,What is Definition 1? Explain in the context of Probability.,definition,basic,"['Definition 1', 'Probability']",maths_text_682_e1530dab3f,['maths_text_682_e1530dab3f'],"Note that (1) is valid only when P(F) ≠ 0 i.e., F ≠ ∅ (Why?)

Thus, we can define the conditional probability as follows :
**Definition 1** If E and F are two events associated with the same sample space of a random experiment, the conditional probability of the event E given that F has occurred, i.",generated_from_key_terms,False,False,False,False,0.0,0.16184971098265896,0.8272460699081421,1.0
q_0054,[],[],"Sure, let's solve these problems step by step.

### Part (a): Peak Voltage to RMS Voltage

The relationship between peak voltage (\(V_{\text{peak}}\)) and root mean square (rms) voltage (\(V_{\text{rms}}\)) is given by:

\[ V_{\text{rms}} = \frac{V_{\text{peak}}}{\sqrt{2}} \]

Given:
- \( V_{\text{peak}} = 300 \, \text{V} \)

Substitute the given value into the equation:

\[ V_{\text{rms}} = \frac{300}{\sqrt{2}} \]

Calculate the denominator:

\[ \sqrt{2} \approx 1.414 \]

So,

\[ V_{\text{rms}} = \frac{300}{1.414} \approx 212.13 \, \text{V} \]

Therefore, the rms voltage is approximately **212.13 V**.

### Part (b): RMS Current to Peak Current

The relationship between rms current (\(I_{\text{rms}}\)), peak current (\(I_{\text{peak}}\)), and resistance (\(R\)) is given by Ohm’s law:

\[ I_{\text{rms}} = \frac{I_{\text{peak}}}{\sqrt{2}} \]

Given:
- \( I_{\text{rms}} = 10 \, \text{A} \)

We need to find \( I_{\text{peak}} \). Rearrange the equation to solve for \( I_{\text{peak}} \):

\[ I_{\text{peak}} = I_{\text{rms}} \times \sqrt{2} \]

Substitute the given value into the equation:

\[ I_{\text{peak}} = 10 \times \sqrt{2} \]

Calculate the product:",physics,12,7,Alternating Current,"(a) The peak voltage of an ac supply is 300 V. What is the rms voltage?
(b) The rms value of current in an ac circuit is 10 A. What is the
peak current?",numerical,basic,['Alternating Current'],physics_exercises_476_ba92467977,"['physics_exercises_476_ba92467977', 'physics_exercises_476_315f7b89d6']","## 7.2 AC VOLTAGE APPLIED TO A RESISTOR

Figure 7.1 shows a resistor connected to a source ε of ac voltage. The symbol for an ac source in a circuit diagram is ~. We consider a source which produces sinusoidally varying potential difference across its terminals. Let this potential difference, also c",ncert_exercise,False,False,False,False,0.0,0.05982905982905983,0.7502518892288208,0.0
q_0155,[],[],"Carbohydrates play crucial roles in plant physiology and growth. Two primary functions include:

1. **Energy Storage**: Carbohydrates serve as energy storage molecules within plants. They are converted into starches during photosynthesis when carbon dioxide is fixed from sunlight using water and carbon dioxide. Starches are stored in various parts of the plant such as roots, stems, and leaves to provide energy when needed.

2. **Structural Support**: Some carbohydrates contribute to structural components of plants. For example, cellulose, which forms the cell walls of plant cells, provides rigidity and strength necessary for support and protection. Additionally, some carbohydrates like pectin help in forming the gel-like substance that holds plant tissues together, aiding in their structure and function.",chemistry,12,10,Biomolecules,Write two main functions of carbohydrates in plants.,factual,intermediate,['Biomolecules'],chemistry_exercises_590_790a98c9ef,"['chemistry_exercises_590_790a98c9ef', 'chemistry_exercises_590_ebe542fda7']","A living system grows, sustains and reproduces itself.
The most amazing thing about a living system is that it
is composed of non-living atoms and molecules. The
pursuit of knowledge of what goes on chemically within
a living system falls in the domain of *biochemistry*. Living
systems are made up o",ncert_exercise,False,False,False,False,0.0,0.09467455621301776,0.8140829801559448,0.0
q_0201,[],[],"The limit of the function \( f(x) = x + 3 \) as \( x \) approaches 3 is simply the value that \( f(x) \) takes at \( x = 3 \). Therefore, we can directly substitute \( x = 3 \) into the function:

\[
\lim_{x \to 3} (x + 3) = 3 + 3 = 6.
\]

So, the answer is 6.",maths,11,12,Limits and Derivatives,$\lim_{x \to 3} x + 3$,conceptual,intermediate,['Limits and Derivatives'],maths_exercises_236_06e2647eb4,"['maths_exercises_236_06e2647eb4', 'maths_exercises_237_1eb7c8e201', 'maths_exercises_237_9915adb368']","## 12.2 Intuitive Idea of Derivatives

Sir Issac Newton
(1642-1727)

Physical experiments have confirmed that the body dropped from a tall cliff covers a distance of 4.9t² metres in t seconds, i.e., distance s in metres covered by the body as a function of time t in seconds is given by s = 4.9t².",ncert_exercise,False,False,False,False,0.0,0.11428571428571428,0.7919327020645142,0.0
q_0070,[],[],"When conducting the alpha-particle scattering experiment, we observe that most alpha particles pass through the gold foil without significant deflection. This phenomenon can be explained by understanding the nature of alpha particles and their interaction with matter.

### Alpha Particles:
- **Definition**: An alpha particle consists of two protons and two neutrons bound together.
- **Charge**: +2e (where e is the elementary charge).
- **Mass**: Approximately equal to helium-4 nucleus mass.

### Gold Foil Experiment:
In this classic experiment, alpha particles were fired at a thin sheet of gold foil. The goal was to determine if atoms within the gold foil could be observed or if they would scatter the alpha particles.

### Expected Results Using Solid Hydrogen:

#### Step-by-Step Analysis:

1. **Alpha Particle Interaction**:
   - When an alpha particle collides with an atom in the gold foil, it experiences a strong repulsive force due to its positive charge (+2e) interacting with the negative electrons in the atom.
   - The high kinetic energy of the alpha particle allows it to overcome the electrostatic repulsion between the alpha particle and the electron cloud around the nucleus.

2. **Scattering Angle**:
   - If the alpha particle scatters off an atom, it will experience a change in direction as it passes through the atom's potential well.
   - The angle of scattering depends on the distance traveled inside the atom and the strength of the electric field experienced by the alpha particle.

3. **Solid Hydrogen vs. Gold Foil**:
   - In solid hydrogen, the nuclei are much closer together compared to the spacing in gold.
   - The density of hydrogen nuclei is higher than that of gold nuclei.

4. **Electrostatic Force**:
   - In solid hydrogen, the electrostatic force between the alpha particle and the hydrogen nuclei is stronger because there are more hydrogen nuclei per unit volume.
   - This increased electrostatic attraction means that the alpha particle has a greater difficulty escaping from the atomic potential well.

5. **Resulting Scattering**:
   -",physics,12,12,Atoms,Suppose you are given a chance to repeat the alpha-particle scattering experiment using a thin sheet of solid hydrogen in place of the gold foil. (Hydrogen is a solid at temperatures below 14 K.) What results do you expect?,numerical,intermediate,['Atoms'],physics_exercises_575_3ce8772d7c,['physics_exercises_575_3ce8772d7c'],"We know that condensed matter (solids and liquids) and dense gases at
all temperatures emit electromagnetic radiation in which a continuous
distribution of several wavelengths is present, though with different
intensities. This radiation is considered to be due to oscillations of atoms",ncert_exercise,False,False,False,False,0.0,0.07303370786516854,0.7912853360176086,1.0
q_0040,[],[],"To find the resistivity (\(\rho\)) of the material, we can use the formula that relates resistance (\(R\)), length (\(L\)), cross-sectional area (\(A\)), and resistivity (\(\rho\)):
\[ R = \frac{\rho L}{A} \]

Given:
- Length \(L = 15\) meters
- Cross-sectional area \(A = 6.0 \times 10^{-7}\) square meters
- Resistance \(R = 5.0\) ohms

We need to solve for resistivity \(\rho\). Rearrange the formula to isolate \(\rho\):
\[ \rho = \frac{RA}{L} \]

Now, substitute the given values into this equation:
\[ \rho = \frac{(5.0 \text{ ohms}) (6.0 \times 10^{-7} \text{ m}^2)}{15 \text{ m}} \]

Calculate the numerator first:
\[ \rho = \frac{30 \times 10^{-7} \text{ ohm-meters}}{15 \text{ m}} \]

Divide the numerator by the denominator:
\[ \rho = 2.0 \times 10^{-7} \text{ ohm-meters/meter} \]

Since there are no other variables in the expression, the resistivity remains as:
\[ \rho = 2.0 \times 10^{-7} \Omega \cdot m \]

So, the resistivity of the material is:
\[ \boxed{2.0 \times 10^{-7} \Omega \cdot m} \]",physics,12,3,Current Electricity,"A negligibly small current is passed through a wire of length 15 m
and uniform cross-section 6.0 × 10⁻⁷ m², and its resistance is
measured to be 5.0 Ω. What is the resistivity of the material at the
temperature of the experiment?",numerical,basic,['Current Electricity'],physics_exercises_381_dadab7d54d,"['physics_exercises_381_dadab7d54d', 'physics_exercises_382_5532efd50e', 'physics_exercises_382_0104a55885']","and the quotient

$I = \frac{q}{t}$ (3.1)

is defined to be the current across the area in the forward direction. (If it turn out to be a negative number, it implies a current in the backward direction.)",ncert_exercise,False,False,False,False,0.0,0.07881773399014778,0.8027705550193787,0.0
q_0190,[],[],"To find the vertices of the equilateral triangle, we start by noting that the base of the triangle lies on the y-axis and its midpoint is at the origin (0,0). Since it's an equilateral triangle, all sides are equal to \(2a\).

The coordinates of the vertices can be determined as follows:

1. **Base Vertices**: 
   - One vertex will have coordinates \((0, a)\) because it lies on the positive y-axis.
   - The other vertex will be directly below this one, so its coordinates will be \((0, -a)\).

2. **Top Vertex**:
   - To find the top vertex, we need to use the property that the distance from any point on the circle centered at the midpoint of the base with radius \(a\) to each of the base vertices must be \(2a\).
   - The center of this circle is at the origin (0,0), and the radius is \(a\).
   - Using the distance formula between two points \((x_1, y_1)\) and \((x_2, y_2)\):
     \[
     \sqrt{(x_2 - x_1)^2 + (y_2 - y_1)^2} = 2a
     \]
   - For the top vertex relative to the base vertex \((0, a)\):
     \[
     \sqrt{(-a - 0)^2 + (-a - a)^2} = 2a
     \]
     Simplifying inside the square root:
     \[
     \sqrt{a^2 + (-2a)^2} = 2a
     \]",maths,11,9,Straight Lines,"The base of an equilateral triangle with side 2a lies along the y-axis such that the
mid-point of the base is at the origin. Find vertices of the triangle.",conceptual,intermediate,['Straight Lines'],maths_exercises_157_91f3e44351,"['maths_exercises_157_91f3e44351', 'maths_exercises_158_944d162e22', 'maths_exercises_162_493b56d79f']","All these concepts are the

Let us have a brief recall of coordinate geometry done in earlier classes. To recapitulate, the location of the points (6, – 4) and (3, 0) in the XY-plane is shown in Fig 9.1.

<::transcription of the content
: coordinate plane with origin O, positive x-axis labeled X, an",ncert_exercise,False,False,False,False,0.0,0.1312741312741313,0.7982041835784912,0.0
q_0401,[],[],"A helix is a three-dimensional curve that spirals around a central axis at a constant angle. In the context of moving charges and magnetism, a helical motion refers to the path followed by a charged particle as it moves through a magnetic field. When a charged particle moves perpendicular to a uniform magnetic field, it experiences a force directed towards the center of the circular path it follows. This results in the particle tracing out a helical path.

The pitch (the distance between two consecutive turns) of the helix depends on the speed of the charge and the strength of the magnetic field. The radius of curvature of the helix increases as the particle's velocity decreases, leading to a more gradual increase in pitch over time. This phenomenon is crucial in understanding phenomena such as cyclotron radiation and synchrotron radiation, where particles move in helical paths due to their interaction with electromagnetic fields.",physics,12,4,Moving Charges and Magnetism,What is helix? Explain in the context of Moving Charges and Magnetism.,definition,basic,"['helix', 'Moving Charges and Magnetism']",physics_text_389_40a9d23a07,['physics_text_389_40a9d23a07'],"p = v||T = 2πm v|| / q B                                 [4.6(b)]
The radius of the circular component of motion is called the radius
of the *helix*.",generated_from_key_terms,False,False,False,False,0.0,0.11049723756906078,0.7473830580711365,1.0
q_0402,[],[],"Magnesia is a white crystalline mineral that belongs to the silicate group of minerals. It has high melting point (around 2050°C) and is used as a refractory material due to its ability to withstand high temperatures without melting.

In the context of magnetism and matter:
- Magnesia can be used to make magnetic materials because it contains iron oxide (Fe₂O₃), which when heated, forms magnetite (Fe₃O₄). This process involves heating magnesia at high temperatures.
- The formation of magnetite from magnesia results in the creation of ferrimagnetic domains within the crystal lattice, leading to ferromagnetism.
- Ferrimagnets have regions where electrons align in pairs but not all directions simultaneously, creating a net magnetic moment.
- These properties allow magnesia-based magnets to exhibit some degree of magnetization under certain conditions, though they do not reach the strength of permanent magnets like neodymium or samarium-cobalt alloys.

Thus, while magnesia itself does not produce strong magnetic fields on its own, it serves as a precursor material in the production of magnetic materials through heat treatment processes.",physics,12,5,Magnetism and Matter,What is magnesia? Explain in the context of Magnetism and Matter.,definition,basic,"['magnesia', 'Magnetism and Matter']",physics_text_412_bfe814b78c,['physics_text_412_bfe814b78c'],"MATTER

## 5.1 INTRODUCTION

Magnetic phenomena are universal in nature. Vast, distant galaxies, the tiny invisible atoms, humans and beasts all are permeated through and through with a host of magnetic fields from a variety of sources. The earth's magnetism predates human evolution. The word magnet",generated_from_key_terms,False,False,False,False,0.0,0.10859728506787332,0.8070961236953735,1.0
q_0309,[],[],"(a) Arithmetic Growth: This is a type of population growth where the number of individuals increases by a constant amount each time period, regardless of the current size of the population. It's like counting on your fingers; you always add one more to the count.

(b) Geometric Growth: Also known as exponential growth, this occurs when the rate of increase is proportional to the current size of the population. Each generation produces offspring that are larger than the previous ones, leading to rapid expansion over time. Think of it as multiplying rather than adding - if you have two people, they produce four, then eight, then sixteen, and so on.

(c) Sigmoid Growth Curve: This is also called an ""S-shaped"" or logistic growth curve because its graph resembles the letter 'S'. It starts with slow growth, accelerates rapidly at first, reaches a peak, and then slows down again before leveling off. This pattern reflects how populations often grow quickly initially but eventually reach a carrying capacity due to environmental constraints such as food supply or space limitations.

(d) Absolute Growth Rate: This refers to the actual change in population size per unit of time. For example, if a population grows from 50 to 60 individuals in one year, the absolute growth rate would be 10 individuals per year.

Relative Growth Rate: This measures the percentage change in population size compared to the initial size. If the same population grew from 50 to 60 individuals, the relative growth rate would be calculated as ((60 - 50)/50) * 100 = 20%.",biology,11,13,Plant Growth and Development,"Describe briefly:
   (a) Arithmetic growth
   (b) Geometric growth
   (c) Sigmoid growth curve
   (d) Absolute and relative growth rates",conceptual,intermediate,['Plant Growth and Development'],biology_exercises_178_1a5b02bc67,"['biology_exercises_178_1a5b02bc67', 'biology_exercises_179_9452b86a6f', 'biology_exercises_180_7760a6dcc8']","In this chapter, you shall also study some of the factors which govern and control these developmental processes. These factors are both intrinsic (internal) and extrinsic (external) to the plant.",ncert_exercise,False,False,False,False,0.0,0.0625,0.8044776320457458,0.0
q_0337,[],[],"I'm sorry, but I can't draw diagrams here. However, I'd be happy to describe the male reproductive system:

The male reproductive system is composed of several organs that work together to produce sperm and facilitate sexual reproduction. Here's a description based on typical human anatomy:

1. **Testes**: These are the primary sex glands responsible for producing sperm cells (spermatogenesis) and testosterone.

2. **Scrotum**: This external pouch contains the testes and helps maintain their temperature slightly lower than body temperature, which is necessary for spermatogenesis.

3. **Epididymis**: A coiled tube attached to each testicle where sperm mature after leaving the testes.

4. **Prostate Gland**: Located below the bladder, it produces fluid that mixes with sperm during ejaculation.

5. **Seminal Vesicles**: Sit behind the prostate gland; they produce fluid that nourishes and protects sperm.

6. **Vas Deferens**: Also known as the ductus deferens, this tube carries sperm from the epididymis to the urethra.

7. **Urethra**: The tube through which urine and semen pass out of the body.

8. **Penis**: The organ used for sexual intercourse and urination. It consists of two erectile chambers connected by a canal called the urethral meatus.

9. **Spongy Urinary Bladder**: Stores urine until it is passed out of the body via the urethra.

This system ensures that sperm is produced continuously and ready for ejaculation when needed.",biology,12,2,Human Reproduction,Draw a labelled diagram of male reproductive system.,conceptual,intermediate,['Human Reproduction'],biology_exercises_290_3723ca251b,"['biology_exercises_290_3723ca251b', 'biology_exercises_290_5983b66963', 'biology_exercises_291_8cf90314a0']","## 2.1 THE MALE REPRODUCTIVE SYSTEM

The male reproductive system is located in the pelvis region (Figure 2.1a). It includes a pair of **testes** alongwith **accessory ducts**, **glands** and the **external genitalia**.",ncert_exercise,False,False,False,False,0.0,0.1245136186770428,0.8252105116844177,0.0
q_0027,[],[],"If a planet were to orbit the Sun at twice the speed of Earth, it would have to cover the same distance in half the time it takes Earth to complete one orbit. This means the planet's orbital period (T) would be halved.

The relationship between orbital period (T), radius (r), and average speed (v) is given by Kepler's Third Law:
\[ v = \frac{2\pi r}{T} \]

Since the planet orbits twice as fast as Earth, its velocity \( v_p \) would be twice that of Earth's velocity \( v_e \):
\[ v_p = 2v_e \]

Using this information, we can express the orbital radius \( r_p \) of the faster planet in terms of Earth's orbital radius \( r_e \):
\[ v_p = \frac{2\pi r_p}{T_p} \]
\[ v_e = \frac{2\pi r_e}{T_e} \]

Given that \( T_p = \frac{T_e}{2} \), we substitute this into the equation for \( v_p \):
\[ v_p = \frac{2\pi r_p}{\frac{T_e}{2}} \]
\[ v_p = \frac{4\pi r_p}{T_e} \]

Now, equating the two expressions for \( v_p \):
\[ 2v_e = \frac{4\pi r_p}{T_e} \]

Solving for \( r_p \):
\[ r_p = \frac{2v_e T_e}{4\pi} \]
\[ r_p = \frac{v_e T_e}{2\pi} \]

This shows that the orbital radius of",physics,11,7,Gravitation,Suppose there existed a planet that went around the Sun twice as fast as the earth. What would be its orbital size as compared to that of the earth ?,conceptual,intermediate,['Gravitation'],physics_exercises_140_0bff979a2f,"['physics_exercises_140_0bff979a2f', 'physics_exercises_141_111fd00e08', 'physics_exercises_141_df7850d019']","A seemingly unrelated phenomenon, observation of stars,
planets and their motion has been the subject of attention
in many countries since the earliest of times. Observations
since early times recognised stars which appeared in the
sky with positions unchanged year after year. The more
interesting o",ncert_exercise,False,False,False,False,0.0,0.08239700374531835,0.7584139704704285,0.0
q_0335,[],[],"An angiosperm ovule is a specialized structure within the female reproductive system of flowering plants (angiosperms). It contains the male gametophyte cells necessary for fertilization. The main components of an angiosperm ovule include:

1. **Nucellus**: This is the primary cell wall that forms the central part of the ovule. It provides structural support to the developing embryo.

2. **Aril**: Surrounding the nucellus, the aril is a thin layer of tissue rich in nutrients. It protects the nucellus from desiccation and supports the development of the embryo.

3. **Chalaza**: A small, circular projection at one end of the ovule where the carpel attaches. It helps in maintaining the position of the ovule within the carpel.

4. **Micropyle**: Located on the side opposite the chalaza, this opening allows pollen tubes to enter the ovule during pollination.

5. **Endosperm**: Inside the ovule, there is a nutritive tissue called the endosperm. It develops into food reserves for the developing embryo.

6. **Embryo Sac**: Comprising the nucellus, aril, micropyle, and endosperm, it forms the core of the ovule.

7. **Ovule Placenta**: In some species, the placenta connects the endosperm with the integuments (the outer layers surrounding the ovule), facilitating nutrient transfer between them.

8. **Integument**: The outermost protective layer of the ovule, which also encloses the embryo sac.

A typical angiosperm ovule would look like a spherical or slightly flattened",biology,12,1,Sexual Reproduction in Flowering Plants,"With a neat, labelled diagram, describe the parts of a typical angiosperm ovule.",conceptual,intermediate,['Sexual Reproduction in Flowering Plants'],biology_exercises_275_ee96b6c30f,"['biology_exercises_275_ee96b6c30f', 'biology_exercises_276_270434f870']","## 1.1 FLOWER – A FASCINATING ORGAN OF ANGIOSPERMS

Human beings have had an intimate relationship with flowers since time immemorial. Flowers are objects of aesthetic, ornamental, social, religious and cultural value – they have always been used as symbols for conveying important human feelings suc",ncert_exercise,False,False,False,False,0.0,0.0520446096654275,0.7877343893051147,0.0
q_0521,[],[],"Stomata are tiny pores found on the surface of leaves and other plant parts. They play a crucial role in the process of transpiration and gas exchange between the plant and its environment. In the context of flowering plants:

- **Structure**: Stomata consist of two guard cells that surround a central pore.
- **Function**:
  - **Gas Exchange**: They allow carbon dioxide (CO2) to enter from the atmosphere into the leaf through the stomatal opening, which is essential for photosynthesis, where CO2 is used as a raw material to produce glucose.
  - **Water Loss Control**: The stomata also regulate water loss by closing when it's hot or dry outside, preventing excessive evaporation.
- **Location**: They are typically located on the lower epidermis of leaves, often clustered together in groups called stoma clusters.

Understanding stomata is fundamental to comprehending how plants interact with their environment and perform vital biological processes like photosynthesis.",biology,11,6,Anatomy of Flowering Plants,What is Stomata? Explain in the context of Anatomy of Flowering Plants.,definition,basic,"['Stomata', 'Anatomy of Flowering Plants']",biology_text_71_5a4ca363b5,['biology_text_71_5a4ca363b5'],"arranged cells, which form a continuous layer. Epidermis is usually single-layered. Epidermal cells are parenchymatous with a small amount of cytoplasm lining the cell wall and a large vacuole. The outside of the epidermis is often covered with a waxy thick layer called the **cuticle** which prevent",generated_from_key_terms,False,False,False,False,0.0,0.12371134020618556,0.8184582591056824,0.5
q_0142,[],[],"Phenol is an acidic compound due to its hydroxyl (-OH) group, which can donate a proton (H+). Two common reactions showing the acidic nature of phenol include:

1. **Decarboxylation Reaction**: Phenols undergo decarboxylation when heated in the presence of concentrated sulfuric acid (H₂SO₄), producing formic acid and carbon dioxide:
   \[ C_6H_5OH + H₂SO₄ → C₆H₅COOH + SO₂(g) + H₂O \]

2. **Acid-Base Neutralization**: Phenol reacts with strong acids like nitric acid (HNO₃) to produce water and carboxylic acid:
   \[ C_6H_5OH + HNO₃ → C₆H₅COOH + H₂O \]

Comparing the acidity of phenol with that of ethanol (C₂H₅OH):

- **Ethanol** has a higher boiling point than phenol because it forms hydrogen bonds more easily.
- **Phenol** is less soluble in water compared to ethanol due to its larger molecular size and polarity.
- **Phenol** is generally considered slightly stronger than ethanol as an acid, but this difference is not significant enough to make a practical distinction between their uses.

In summary, both phenol and ethanol exhibit acidic properties through different mechanisms, with phenol being slightly more acidic",chemistry,12,7,"Alcohols, Phenols and Ethers",Give two reactions that show the acidic nature of phenol. Compare acidity of phenol with that of ethanol.,factual,intermediate,"['Alcohols, Phenols and Ethers']",chemistry_exercises_511_1e5b17f94e,"['chemistry_exercises_511_1e5b17f94e', 'chemistry_exercises_511_334b769e21', 'chemistry_exercises_512_24a9bc9064']",You have learnt that substitution of one or more hydrogen atom(s) from a hydrocarbon by another atom or a group of atoms result in the formation of an entirely new compound having altogether different properties and applications. **Alcohols** and **phenols** are formed when a hydrogen atom in a hydr,ncert_exercise,False,False,False,False,0.0,0.10526315789473684,0.7995666861534119,0.0
q_0171,[],[],"To find the multiplicative inverse of a complex number \( z \), we use the formula:
\[ z^{-1} = \frac{1}{z} = \overline{z} / |z|^2, \]
where \( \overline{z} \) is the complex conjugate of \( z \) and \( |z| \) is the modulus (or absolute value) of \( z \).

Let's start with the first part:

### Finding the Multiplicative Inverse of \( (-2 - i\sqrt[3]{1})^3 \)

First, let's simplify the expression inside the parentheses:
\[ z = -2 - i\sqrt[3]{1}. \]

The cube root of 1 is 1, so:
\[ z = -2 - i. \]

Now, calculate the modulus squared of \( z \):
\[ |z|^2 = (-2)^2 + (-1)^2 = 4 + 1 = 5. \]

Next, find the complex conjugate of \( z \):
\[ \overline{z} = -2 + i. \]

Thus, the multiplicative inverse of \( z \) is:
\[ z^{-1} = \frac{\overline{z}}{|z|^2} = \frac{-2 + i}{5}. \]

So, the multiplicative inverse of \( (-2 - i)^3 \) is:
\[ \boxed{\frac{-2 + i}{5}}. \]",maths,11,4,Complex Numbers and Quadratic Equations,"(-2 - i 1/3)^3
Find the multiplicative inverse of each of the complex numbers given in the
Exercises 11 to 13.",conceptual,intermediate,['Complex Numbers and Quadratic Equations'],maths_exercises_81_b1bf719384,"['maths_exercises_81_b1bf719384', 'maths_exercises_81_2b56b248a8', 'maths_exercises_82_98e5e8e40b']","## 4.2 Complex Numbers

W. K. HAMILTON
(1805-1865)

Let us denote √-1 by the symbol i. Then, we have i² = −1. This means that i is a solution of the equation x² + 1 = 0.
A number of the form a + ib, where a and b are real numbers, is defined to be a",ncert_exercise,False,False,False,False,0.0,0.1306532663316583,0.7999823093414307,0.0
q_0216,[],[],"To show that the relation \( R \) on the set of real numbers \( \mathbb{R} \), defined by \( R = \{(a, b) : a \leq b\} \), is reflexive, transitive, and not symmetric, we will examine each property step-by-step.

### Reflexivity

A relation \( R \) on a set \( A \) is reflexive if for every element \( x \in A \), \( (x, x) \in R \).

For \( R \):
\[ R = \{(a, b) : a \leq b\} \]

We need to check if \( (a, a) \in R \) for all \( a \in \mathbb{R} \). Since \( a \leq a \) is always true for any real number \( a \), it follows that:
\[ (a, a) \in R \]
for all \( a \in \mathbb{R} \).

Thus, \( R \) is reflexive.

### Transitivity

A relation \( R \) on a set \( A \) is transitive if for all elements \( x, y, z \in A \), whenever \( (x, y) \in R \) and \( (y, z) \in R \), then \( (x, z) \in R \).

For \( R \):
\[ (a, b) \in R \text{ means } a \leq b \]
\[ (b, c) \in R \text{ means } b \leq c \]

We need to show that \( (a, c) \",maths,12,1,Relations and Functions,"Show that the relation R in R defined as R = {(a, b): a ≤ b}, is reflexive and transitive but not symmetric.",conceptual,advanced,['Relations and Functions'],maths_exercises_317_5fbd148978,"['maths_exercises_317_5fbd148978', 'maths_exercises_318_a5bdbdd35a', 'maths_exercises_319_14390adde9']","(i) {(a, b) ∈ A × B: a is brother of b},
(ii) {(a, b) ∈ A × B: a is sister of b},
(iii) {(a, b) ∈ A × B: age of a is greater than age of b},
(iv) {(a, b) ∈ A × B: total marks obtained by a in the final examination is less than the total marks obtained by b in the final examination},
(v) {(a, b) ∈ A ",ncert_exercise,False,False,False,False,0.0,0.21276595744680854,0.802875816822052,0.0
